HA,4,79,w1,w2,w3,w4
4220,51,25,2,-4,1,2
4221,51,26,-4,1,-3,0
4222,51,26,-3,-2,-2,3
4223,51,26,-3,3,2,-2
4224,51,26,-2,-3,-2,-3
4225,51,26,-1,0,3,4
4226,51,26,-1,3,-4,0
4227,51,26,3,-2,3,-2
4228,51,27,3,1,-1,-4
4229,51,28,-3,1,-3,3
4230,51,28,2,2,2,4
4231,51,28,3,-1,-3,3
4232,51,29,3,-2,0,-4
4233,51,30,-2,-3,4,1
4234,51,30,-1,3,2,4
4235,51,30,1,-4,-2,-3
4236,51,30,1,2,-4,-3
4237,51,30,2,-1,3,4
4238,51,30,3,4,1,-2
4239,51,30,4,-2,3,1
4240,51,33,0,-4,1,-4
4241,51,34,0,3,-4,3
4242,51,34,1,-4,4,1
4243,51,34,4,4,1,1
4244,51,35,-3,-3,1,-4
4245,51,35,-3,3,-1,-4
4246,51,36,0,-4,4,-2
4247,51,37,-4,4,-1,2
4248,51,37,4,4,-2,-1
4249,51,38,-3,-3,4,-2
4250,51,38,-2,3,-4,-3
4251,51,38,3,-4,-2,3
4252,51,38,3,2,-4,3
4253,51,38,4,-2,-3,-3
4254,51,41,3,4,4,0
4255,51,42,-4,1,3,4
4256,51,42,-1,-3,4,4
4257,51,42,4,1,-4,-3
4258,51,45,2,4,4,-3
4259,51,45,3,4,-2,-4
4260,51,48,-4,4,-4,0
4261,51,50,-3,4,-4,3
4262,51,52,-4,-2,4,4
4263,51,52,-4,4,2,4
4264,51,52,2,-4,4,4
4265,51,57,4,4,4,3
4266,52,4,0,0,0,2
4267,52,6,2,-1,0,-1
4268,52,9,0,0,-3,0
4269,52,10,2,2,-1,-1
4270,52,11,-1,0,3,1
4271,52,12,-1,-3,1,-1
4272,52,12,-1,3,-1,-1
4273,52,13,0,-3,-2,0
4274,52,13,1,2,2,-2
4275,52,13,2,2,2,1
4276,52,14,-3,1,0,2
4277,52,14,0,-3,1,2
4278,52,14,0,3,-1,2
4279,52,14,3,-1,0,2
4280,52,15,-1,3,2,1
4281,52,15,1,-1,3,-2
4282,52,15,2,-1,3,1
4283,52,17,-3,-2,-2,0
4284,52,17,-2,0,3,-2
4285,52,18,-4,1,0,-1
4286,52,18,-3,-2,1,2
4287,52,18,1,-1,0,-4
4288,52,18,3,2,-1,2
4289,52,19,-3,1,-3,0
4290,52,19,-1,0,-3,-3
4291,52,19,1,0,-3,3
4292,52,19,3,-1,-3,0
4293,52,20,-2,0,0,-4
4294,52,21,-2,-2,-2,3
4295,52,21,-2,3,2,-2
4296,52,22,-4,-2,1,-1
4297,52,22,1,2,-1,-4
4298,52,22,2,-4,1,-1
4299,52,23,-2,1,-3,3
4300,52,23,-1,-3,-2,-3
4301,52,23,1,-3,-2,3
4302,52,23,2,-1,-3,-3
4303,52,25,0,0,3,4
4304,52,25,0,3,-4,0
4305,52,25,4,1,2,-2
4306,52,27,-4,1,3,1
4307,52,27,-1,-3,4,1
4308,52,29,0,3,2,4
4309,52,29,3,-4,-2,0
4310,52,29,3,2,-4,0
4311,52,30,-3,4,-1,2
4312,52,30,-2,-3,1,-4
4313,52,30,-2,3,-1,-4
4314,52,30,3,-4,1,2
4315,52,33,-4,-2,-2,-3
4316,52,33,-2,-3,4,-2
4317,52,33,2,-4,-2,-3
4318,52,33,2,2,-4,-3
4319,52,33,3,2,2,4
4320,52,33,4,-2,3,-2
4321,52,34,-4,4,-1,-1
4322,52,34,1,-4,1,-4
4323,52,34,4,1,-1,-4
4324,52,35,-4,1,-3,-3
4325,52,35,-3,1,3,4
4326,52,35,-1,3,-4,-3
4327,52,35,1,3,-4,3
4328,52,35,3,-1,3,4
4329,52,35,4,-1,-3,3
4330,52,36,4,-2,0,-4
4331,52,37,-4,-2,4,1
4332,52,37,-4,4,2,1
4333,52,37,1,-4,4,-2
4334,52,37,2,-4,4,1
4335,52,37,4,4,1,-2
4336,52,41,-3,4,-4,0
4337,52,41,0,-3,4,4
4338,52,45,-3,-2,4,4
4339,52,45,-3,4,2,4
4340,52,45,-2,4,-4,3
4341,52,45,4,-4,-2,3
4342,52,45,4,2,-4,3
4343,52,48,4,4,4,0
4344,52,50,3,4,4,-3
4345,52,52,4,4,-2,-4
4346,52,57,-4,4,-4,-3
4347,52,57,3,-4,4,4
4348,52,64,-4,-4,-4,4
4349,53,5,1,0,0,2
4350,53,9,-2,1,0,2
4351,53,10,0,0,3,1
4352,53,10,1,0,-3,0
4353,53,11,-3,1,0,-1
4354,53,11,0,-3,1,-1
4355,53,11,0,3,-1,-1
4356,53,11,3,-1,0,-1
4357,53,12,-2,-2,-2,0
4358,53,13,-2,-2,1,2
4359,53,14,-2,1,-3,0
4360,53,14,-1,0,3,-2
4361,53,14,0,3,2,1
4362,53,14,1,-3,-2,0
4363,53,15,-3,-2,1,-1
4364,53,15,1,-3,1,2
4365,53,15,1,3,-1,2
4366,53,15,3,2,-1,-1
4367,53,16,2,2,2,-2
4368,53,17,-1,0,0,-4
4369,53,18,-1,-2,-2,3
4370,53,18,-1,3,2,-2
4371,53,18,0,0,-3,-3
4372,53,18,2,-1,3,-2
4373,53,18,3,2,2,1
4374,53,20,-3,1,3,1
4375,53,20,-1,1,-3,3
4376,53,20,3,-1,3,1
4377,53,21,2,-1,0,-4
4378,53,21,4,-1,0,2
4379,53,22,0,-3,-2,-3
4380,53,22,2,0,-3,3
4381,53,25,-2,4,-1,2
4382,53,25,2,2,-1,-4
4383,53,25,4,2,-1,2
4384,53,26,-3,-2,-2,-3
4385,53,26,0,-3,4,1
4386,53,26,1,0,3,4
4387,53,26,1,3,-4,0
4388,53,26,2,-3,-2,3
4389,53,26,4,-1,-3,0
4390,53,27,-3,4,-1,-1
4391,53,27,-1,-3,1,-4
4392,53,27,-1,3,-1,-4
4393,53,27,3,-4,1,-1
4394,53,28,-3,1,-3,-3
4395,53,28,3,-1,-3,-3
4396,53,30,-4,-1,-2,3
4397,53,30,-4,1,3,-2
4398,53,30,-3,-2,4,1
4399,53,30,-3,4,2,1
4400,53,30,-2,1,3,4
4401,53,30,-1,-3,4,-2
4402,53,30,1,3,2,4
4403,53,33,-4,1,0,-4
4404,53,34,0,3,-4,-3
4405,53,36,-2,4,-4,0
4406,53,36,4,-4,-2,0
4407,53,36,4,2,-4,0
4408,53,37,-4,-2,1,-4
4409,53,37,2,-4,1,-4
4410,53,37,4,-4,1,2
4411,53,38,-4,2,-3,3
4412,53,38,2,3,-4,3
4413,53,38,3,-4,-2,-3
4414,53,38,3,2,-4,-3
4415,53,40,-4,-2,4,-2
4416,53,40,-4,4,2,-2
4417,53,40,-2,-2,4,4
4418,53,40,-2,4,2,4
4419,53,40,2,-4,4,-2
4420,53,40,4,2,2,4
4421,53,42,-4,-4,-1,3
4422,53,42,-1,4,-4,3
4423,53,42,1,-3,4,4
4424,53,42,3,-4,4,1
4425,53,42,4,-1,3,4
4426,53,49,-4,-4,-4,1
4427,53,49,-4,4,-1,-4
4428,53,50,-3,4,-4,-3
4429,53,57,-3,-4,-4,4
4430,53,57,4,4,4,-3
4431,53,64,4,-4,4,4
4432,54,6,-2,1,0,-1
4433,54,6,-1,1,0,2
4434,54,8,2,0,0,2
4435,54,9,-1,-2,-2,0
4436,54,10,-2,-2,1,-1
4437,54,10,-1,-2,1,2
4438,54,11,-1,1,-3,0
4439,54,11,1,0,3,1
4440,54,12,1,-3,1,-1
4441,54,12,1,3,-1,-1
4442,54,13,0,0,3,-2
4443,54,13,2,0,-3,0
4444,54,15,-2,1,3,1
4445,54,15,1,3,2,1
4446,54,16,0,0,0,-4
4447,54,17,0,-2,-2,3
4448,54,17,0,3,2,-2
4449,54,17,2,-3,-2,0
4450,54,18,2,-3,1,2
4451,54,18,2,3,-1,2
4452,54,18,4,-1,0,-1
4453,54,19,0,1,-3,3
4454,54,19,1,0,-3,-3
4455,54,21,-4,-1,-2,0
4456,54,21,-2,-2,-2,-3
4457,54,21,3,2,2,-2
4458,54,22,-4,-1,1,2
4459,54,22,-2,4,-1,-1
4460,54,22,-1,4,-1,2
4461,54,22,4,2,-1,-1
4462,54,23,-3,-1,-2,3
4463,54,23,-3,1,3,-2
4464,54,23,-2,1,-3,-3
4465,54,23,1,-3,-2,-3
4466,54,23,3,-1,3,-2
4467,54,24,-4,2,0,2
4468,54,25,-2,-2,4,1
4469,54,25,-2,4,2,1
4470,54,25,4,2,2,1
4471,54,26,-3,1,0,-4
4472,54,26,0,-3,1,-4
4473,54,26,0,3,-1,-4
4474,54,26,3,-1,0,-4
4475,54,27,-1,1,3,4
4476,54,27,1,-3,4,1
4477,54,27,3,0,-3,3
4478,54,27,4,-1,3,1
4479,54,29,-4,2,-3,0
4480,54,29,0,-3,4,-2
4481,54,29,2,0,3,4
4482,54,29,2,3,-4,0
4483,54,30,-3,-2,1,-4
4484,54,30,3,2,-1,-4
4485,54,31,-3,2,-3,3
4486,54,31,3,-3,-2,3
4487,54,33,-4,-4,-1,0
4488,54,33,-3,-2,4,-2
4489,54,33,-3,4,2,-2
4490,54,33,-1,4,-4,0
4491,54,33,2,3,2,4
4492,54,34,4,-4,1,-1
4493,54,35,-3,-4,-1,3
4494,54,35,1,3,-4,-3
4495,54,35,4,-1,-3,-3
4496,54,37,-1,-2,4,4
4497,54,37,-1,4,2,4
4498,54,40,-4,-4,2,2
4499,54,41,0,4,-4,3
4500,54,42,-3,-4,-4,1
4501,54,42,-3,4,-1,-4
4502,54,42,3,-4,1,-4
4503,54,43,3,3,-4,3
4504,54,45,-4,2,3,4
4505,54,45,-2,4,-4,-3
4506,54,45,2,-3,4,4
4507,54,45,3,-4,4,-2
4508,54,45,4,-4,-2,-3
4509,54,45,4,2,-4,-3
4510,54,49,-4,-1,4,4
4511,54,49,4,-4,4,1
4512,54,52,-4,-4,-4,-2
4513,54,52,-2,-4,-4,4
4514,55,5,0,1,0,2
4515,55,5,2,0,0,-1
4516,55,7,-1,-2,1,-1
4517,55,8,0,-2,-2,0
4518,55,9,0,-2,1,2
4519,55,10,0,1,-3,0
4520,55,12,-1,1,3,1
4521,55,13,3,0,0,2
4522,55,14,-3,-1,-2,0
4523,55,14,1,0,3,-2
4524,55,14,2,0,3,1
4525,55,15,-3,-1,1,2
4526,55,15,2,-3,1,-1
4527,55,15,2,3,-1,-1
4528,55,17,-3,2,0,2
4529,55,17,1,0,0,-4
4530,55,18,-2,-1,-2,3
4531,55,18,-2,1,3,-2
4532,55,18,-1,-2,-2,-3
4533,55,18,1,-2,-2,3
4534,55,18,1,3,2,-2
4535,55,18,2,3,2,1
4536,55,18,3,0,-3,0
4537,55,19,-4,-1,1,-1
4538,55,19,-1,4,-1,-1
4539,55,20,-1,1,-3,-3
4540,55,20,1,1,-3,3
4541,55,21,-4,2,0,-1
4542,55,21,-2,1,0,-4
4543,55,21,0,4,-1,2
4544,55,22,-3,2,-3,0
4545,55,22,-1,-2,4,1
4546,55,22,-1,4,2,1
4547,55,22,2,0,-3,-3
4548,55,22,3,-3,-2,0
4549,55,23,3,-3,1,2
4550,55,23,3,3,-1,2
4551,55,25,-2,-2,1,-4
4552,55,26,-3,-4,-1,0
4553,55,26,-2,2,-3,3
4554,55,26,0,1,3,4
4555,55,26,2,-3,-2,-3
4556,55,27,1,-3,1,-4
4557,55,27,1,3,-1,-4
4558,55,28,-2,-2,4,-2
4559,55,28,-2,4,2,-2
4560,55,28,4,2,2,-2
4561,55,30,-4,-1,-2,-3
4562,55,30,-4,2,3,1
4563,55,30,-2,-4,-1,3
4564,55,30,1,-3,4,-2
4565,55,30,2,-3,4,1
4566,55,30,4,-1,3,-2
4567,55,32,0,4,-4,0
4568,55,33,-3,-4,2,2
4569,55,33,4,-1,0,-4
4570,55,34,-4,-1,4,1
4571,55,34,3,0,3,4
4572,55,34,3,3,-4,0
4573,55,34,4,0,-3,3
4574,55,36,0,-2,4,4
4575,55,36,0,4,2,4
4576,55,37,-4,-4,2,-1
4577,55,37,-2,-4,-4,1
4578,55,37,-2,4,-1,-4
4579,55,37,4,2,-1,-4
4580,55,38,-4,2,-3,-3
4581,55,38,-3,2,3,4
4582,55,38,2,3,-4,-3
4583,55,38,3,3,2,4
4584,55,38,4,-3,-2,3
4585,55,42,-4,-4,-1,-3
4586,55,42,-3,-1,4,4
4587,55,42,-1,4,-4,-3
4588,55,42,1,4,-4,3
4589,55,45,-3,-4,-4,-2
4590,55,49,-1,-4,-4,4
4591,55,49,4,-4,1,-4
4592,55,50,3,-3,4,4
4593,55,50,4,3,-4,3
4594,55,52,4,-4,4,-2
4595,55,57,-4,-3,-4,4
4596,56,6,0,-2,1,-1
4597,56,6,1,1,0,2
4598,56,9,-2,-1,-2,0
4599,56,9,1,-2,-2,0
4600,56,10,-2,-1,1,2
4601,56,10,1,-2,1,2
4602,56,10,3,0,0,-1
4603,56,11,0,1,3,1
4604,56,11,1,1,-3,0
4605,56,12,-3,-1,1,-1
4606,56,12,-2,2,0,2
4607,56,14,-3,2,0,-1
4608,56,15,-1,-1,-2,3
4609,56,15,-1,1,3,-2
4610,56,17,-2,2,-3,0
4611,56,17,0,-2,-2,-3
4612,56,17,2,0,3,-2
4613,56,18,-1,1,0,-4
4614,56,18,0,4,-1,-1
4615,56,19,0,1,-3,-3
4616,56,19,3,0,3,1
4617,56,20,2,0,0,-4
4618,56,20,3,-3,1,-1
4619,56,20,3,3,-1,-1
4620,56,20,4,0,0,2
4621,56,21,-2,-4,-1,0
4622,56,21,0,-2,4,1
4623,56,21,0,4,2,1
4624,56,21,2,-2,-2,3
4625,56,21,2,3,2,-2
4626,56,22,-1,-2,1,-4
4627,56,22,1,4,-1,2
4628,56,23,-3,-1,-2,-3
4629,56,23,-3,2,3,1
4630,56,23,-1,2,-3,3
4631,56,23,2,1,-3,3
4632,56,23,3,3,2,1
4633,56,25,-1,-2,4,-2
4634,56,25,-1,4,2,-2
4635,56,25,4,0,-3,0
4636,56,27,-3,-1,4,1
4637,56,27,-1,-4,-1,3
4638,56,27,1,1,3,4
4639,56,27,3,0,-3,-3
4640,56,28,-2,-4,2,2
4641,56,29,-4,0,-2,3
4642,56,29,4,-3,-2,0
4643,56,30,-3,-4,2,-1
4644,56,30,2,-3,1,-4
4645,56,30,2,3,-1,-4
4646,56,30,4,-3,1,2
4647,56,30,4,3,-1,2
4648,56,31,-3,2,-3,-3
4649,56,31,3,-3,-2,-3
4650,56,33,-4,2,3,-2
4651,56,33,-2,2,3,4
4652,56,33,1,4,-4,0
4653,56,33,2,-3,4,-2
4654,56,34,-4,-1,1,-4
4655,56,34,-1,-4,-4,1
4656,56,34,-1,4,-1,-4
4657,56,35,-4,-3,-1,3
4658,56,35,-3,-4,-1,-3
4659,56,35,3,-3,4,1
4660,56,36,-4,2,0,-4
4661,56,37,-4,-1,4,-2
4662,56,37,-2,-1,4,4
4663,56,37,1,-2,4,4
4664,56,37,1,4,2,4
4665,56,40,-2,-4,-4,-2
4666,56,41,0,4,-4,-3
4667,56,41,4,0,3,4
4668,56,41,4,3,-4,0
4669,56,42,-4,-3,-4,1
4670,56,43,-4,3,-3,3
4671,56,43,3,3,-4,-3
4672,56,45,2,4,-4,3
4673,56,45,4,3,2,4
4674,56,48,0,-4,-4,4
4675,56,50,-3,-3,-4,4
4676,56,52,-4,-4,2,-4
4677,56,57,4,-3,4,4
4678,57,6,-1,-1,-2,0
4679,57,7,-2,-1,1,-1
4680,57,7,-1,-1,1,2
4681,57,7,1,-2,1,-1
4682,57,9,-2,2,0,-1
4683,57,9,-1,2,0,2
4684,57,9,2,1,0,2
4685,57,12,1,1,3,1
4686,57,12,2,-2,-2,0
4687,57,13,2,-2,1,2
4688,57,14,-1,2,-3,0
4689,57,14,0,-1,-2,3
4690,57,14,0,1,3,-2
4691,57,14,2,1,-3,0
4692,57,17,0,1,0,-4
4693,57,17,4,0,0,-1
4694,57,18,-2,-1,-2,-3
4695,57,18,-2,2,3,1
4696,57,18,-1,-4,-1,0
4697,57,18,1,-2,-2,-3
4698,57,19,1,4,-1,-1
4699,57,20,-4,0,-2,0
4700,57,20,1,1,-3,-3
4701,57,21,-4,0,1,2
4702,57,21,0,-2,1,-4
4703,57,22,-3,0,-2,3
4704,57,22,-2,-1,4,1
4705,57,22,0,2,-3,3
4706,57,22,1,-2,4,1
4707,57,22,1,4,2,1
4708,57,22,3,0,3,-2
4709,57,24,0,-2,4,-2
4710,57,24,0,4,2,-2
4711,57,25,-2,-4,2,-1
4712,57,25,-1,-4,2,2
4713,57,25,2,4,-1,2
4714,57,25,3,0,0,-4
4715,57,26,-4,-3,-1,0
4716,57,26,-3,2,3,-2
4717,57,26,-2,2,-3,-3
4718,57,26,0,-4,-1,3
4719,57,26,3,-2,-2,3
4720,57,26,3,3,2,-2
4721,57,26,4,0,3,1
4722,57,27,-3,-1,1,-4
4723,57,27,4,-3,1,-1
4724,57,27,4,3,-1,-1
4725,57,28,-3,-3,-1,3
4726,57,28,3,1,-3,3
4727,57,29,-4,3,0,2
4728,57,29,-3,2,0,-4
4729,57,30,-3,-1,4,-2
4730,57,30,-2,-4,-1,-3
4731,57,30,-1,2,3,4
4732,57,30,2,1,3,4
4733,57,30,4,3,2,1
4734,57,33,-4,-3,2,2
4735,57,33,0,-4,-4,1
4736,57,33,0,4,-1,-4
4737,57,34,-4,3,-3,0
4738,57,34,-1,-1,4,4
4739,57,34,4,0,-3,-3
4740,57,35,-3,-3,-4,1
4741,57,35,3,-3,1,-4
4742,57,35,3,3,-1,-4
4743,57,36,-3,3,-3,3
4744,57,36,2,4,-4,0
4745,57,37,-1,-4,-4,-2
4746,57,38,3,-3,4,-2
4747,57,38,4,-3,-2,-3
4748,57,40,2,-2,4,4
4749,57,40,2,4,2,4
4750,57,42,1,4,-4,-3
4751,57,42,4,-3,4,1
4752,57,45,-4,-3,-4,-2
4753,57,45,-3,-4,2,-4
4754,57,45,-2,-3,-4,4
4755,57,48,-4,0,4,4
4756,57,49,1,-4,-4,4
4757,57,50,-4,3,3,4
4758,57,50,3,4,-4,3
4759,57,50,4,3,-4,-3
4760,58,5,0,-1,-2,0
4761,58,6,-1,2,0,-1
4762,58,6,0,-1,1,2
4763,58,6,2,1,0,-1
4764,58,8,0,2,0,2
4765,58,10,2,-2,1,-1
4766,58,13,-3,0,-2,0
4767,58,13,0,2,-3,0
4768,58,14,-3,0,1,2
4769,58,14,3,1,0,2
4770,58,15,-1,-1,-2,-3
4771,58,15,-1,2,3,1
4772,58,15,1,-1,-2,3
4773,58,15,1,1,3,-2
4774,58,15,2,1,3,1
4775,58,17,-2,0,-2,3
4776,58,17,0,-4,-1,0
4777,58,17,3,-2,-2,0
4778,58,18,-4,0,1,-1
4779,58,18,1,1,0,-4
4780,58,18,3,-2,1,2
4781,58,19,-3,-3,-1,0
4782,58,19,-1,-1,4,1
4783,58,19,3,1,-3,0
4784,58,21,-2,2,3,-2
4785,58,21,2,-2,-2,-3
4786,58,22,-3,3,0,2
4787,58,22,-2,-1,1,-4
4788,58,22,-1,-4,2,-1
4789,58,22,1,-2,1,-4
4790,58,22,2,4,-1,-1
4791,58,23,-2,-3,-1,3
4792,58,23,-1,2,-3,-3
4793,58,23,1,2,-3,3
4794,58,23,2,1,-3,-3
4795,58,24,-2,2,0,-4
4796,58,24,0,-4,2,2
4797,58,25,-2,-1,4,-2
4798,58,25,1,-2,4,-2
4799,58,25,1,4,2,-2
4800,58,25,2,-2,4,1
4801,58,25,2,4,2,1
4802,58,26,-4,3,0,-1
4803,58,26,-3,-3,2,2
4804,58,27,-3,3,-3,0
4805,58,27,-1,-4,-1,-3
4806,58,27,1,-4,-1,3
4807,58,29,-4,0,-2,-3
4808,58,29,0,2,3,4
4809,58,29,4,0,3,-2
4810,58,30,-4,-3,2,-1
4811,58,30,-2,-3,-4,1
4812,58,30,3,4,-1,2
4813,58,31,-2,3,-3,3
4814,58,32,4,0,0,-4
4815,58,33,-4,0,4,1
4816,58,33,0,-1,4,4
4817,58,33,4,-2,-2,3
4818,58,33,4,3,2,-2
4819,58,34,1,-4,-4,1
4820,58,34,1,4,-1,-4
4821,58,35,-4,-3,-1,-3
4822,58,35,-4,3,3,1
4823,58,35,3,1,3,4
4824,58,35,4,1,-3,3
4825,58,36,0,-4,-4,-2
4826,58,38,-3,-3,-4,-2
4827,58,40,-2,-4,2,-4
4828,58,41,-3,0,4,4
4829,58,41,3,4,-4,0
4830,58,42,-1,-3,-4,4
4831,58,42,4,-3,1,-4
4832,58,42,4,3,-1,-4
4833,58,43,-4,3,-3,-3
4834,58,43,-3,3,3,4
4835,58,45,2,4,-4,-3
4836,58,45,3,-2,4,4
4837,58,45,3,4,2,4
4838,58,45,4,-3,4,-2
4839,58,52,-4,-2,-4,4
4840,58,52,2,-4,-4,4
4841,58,57,4,4,-4,3
4842,59,5,0,2,0,-1
4843,59,6,1,-1,-2,0
4844,59,7,1,-1,1,2
4845,59,8,-2,0,-2,0
4846,59,9,-2,0,1,2
4847,59,9,1,2,0,2
4848,59,11,-3,0,1,-1
4849,59,11,3,1,0,-1
4850,59,14,-2,-3,-1,0
4851,59,14,-1,0,-2,3
4852,59,14,0,-1,-2,-3
4853,59,14,0,2,3,1
4854,59,14,1,2,-3,0
4855,59,15,3,-2,1,-1
4856,59,17,-2,3,0,2
4857,59,18,-1,2,3,-2
4858,59,18,0,-1,4,1
4859,59,18,1,-4,-1,0
4860,59,18,2,-1,-2,3
4861,59,18,2,1,3,-2
4862,59,19,-3,3,0,-1
4863,59,19,-1,-1,1,-4
4864,59,20,-1,-3,-1,3
4865,59,20,3,1,3,1
4866,59,21,-2,-3,2,2
4867,59,21,-1,2,0,-4
4868,59,21,0,-4,2,-1
4869,59,21,2,1,0,-4
4870,59,21,4,1,0,2
4871,59,22,-3,0,-2,-3
4872,59,22,-2,3,-3,0
4873,59,22,-1,-1,4,-2
4874,59,22,0,2,-3,-3
4875,59,23,-3,-3,2,-1
4876,59,24,4,-2,-2,0
4877,59,25,1,-4,2,2
4878,59,25,2,-2,1,-4
4879,59,25,4,-2,1,2
4880,59,26,-3,0,4,1
4881,59,26,0,-4,-1,-3
4882,59,26,2,2,-3,3
4883,59,26,3,-2,-2,-3
4884,59,26,4,1,-3,0
4885,59,27,-1,-3,-4,1
4886,59,27,3,4,-1,-1
4887,59,28,-3,-3,-1,-3
4888,59,28,-3,3,3,1
4889,59,28,-1,3,-3,3
4890,59,28,2,-2,4,-2
4891,59,28,2,4,2,-2
4892,59,28,3,1,-3,-3
4893,59,30,-4,-2,-1,3
4894,59,30,-4,1,-2,3
4895,59,30,1,2,3,4
4896,59,30,2,-4,-1,3
4897,59,30,3,-2,4,1
4898,59,30,3,4,2,1
4899,59,33,-4,0,1,-4
4900,59,33,-2,-3,-4,-2
4901,59,34,1,-1,4,4
4902,59,36,-4,0,4,-2
4903,59,36,-3,3,-3,-3
4904,59,36,-2,0,4,4
4905,59,37,-4,-2,-4,1
4906,59,37,-1,-4,2,-4
4907,59,37,1,-4,-4,-2
4908,59,37,2,-4,-4,1
4909,59,37,2,4,-1,-4
4910,59,37,4,4,-1,2
4911,59,38,-4,3,3,-2
4912,59,38,-2,3,3,4
4913,59,41,-4,3,0,-4
4914,59,41,0,-3,-4,4
4915,59,42,4,1,3,4
4916,59,45,-4,-3,2,-4
4917,59,45,-3,-2,-4,4
4918,59,48,4,4,-4,0
4919,59,50,-4,4,-3,3
4920,59,50,3,4,-4,-3
4921,59,52,4,-2,4,4
4922,59,52,4,4,2,4
4923,59,57,3,-4,-4,4
4924,60,5,-1,0,-2,0
4925,60,6,-2,0,1,-1
4926,60,6,-1,0,1,2
4927,60,6,1,2,0,-1
4928,60,9,2,-1,-2,0
4929,60,10,2,-1,1,2
4930,60,11,-1,-3,-1,0
4931,60,12,2,2,0,2
4932,60,13,0,0,-2,3
4933,60,14,-2,3,0,-1
4934,60,14,-1,3,0,2
4935,60,15,1,-1,-2,-3
4936,60,15,1,2,3,1
4937,60,17,-2,0,-2,-3
4938,60,17,0,2,3,-2
4939,60,17,2,2,-3,0
4940,60,18,-2,-3,2,-1
4941,60,18,-1,-3,2,2
4942,60,18,0,-1,1,-4
4943,60,18,4,1,0,-1
4944,60,19,-1,3,-3,0
4945,60,19,0,-3,-1,3
4946,60,19,1,-1,4,1
4947,60,20,0,2,0,-4
4948,60,21,-4,-2,-1,0
4949,60,21,-4,1,-2,0
4950,60,21,-2,0,4,1
4951,60,21,0,-1,4,-2
4952,60,21,2,-4,-1,0
4953,60,22,-4,1,1,2
4954,60,22,1,-4,2,-1
4955,60,22,4,-2,1,-1
4956,60,23,-3,-2,-1,3
4957,60,23,-3,1,-2,3
4958,60,23,-2,-3,-1,-3
4959,60,23,-2,3,3,1
4960,60,23,1,2,-3,-3
4961,60,23,3,-1,-2,3
4962,60,23,3,1,3,-2
4963,60,26,-3,0,1,-4
4964,60,26,0,-3,-4,1
4965,60,26,3,1,0,-4
4966,60,27,0,3,-3,3
4967,60,27,1,-4,-1,-3
4968,60,27,4,1,3,1
4969,60,28,-4,-2,2,2
4970,60,28,2,-4,2,2
4971,60,29,-3,0,4,-2
4972,60,30,-3,-2,-4,1
4973,60,30,-1,-3,-4,-2
4974,60,30,3,-2,1,-4
4975,60,31,-3,3,3,-2
4976,60,31,-2,3,-3,-3
4977,60,31,3,2,-3,3
4978,60,33,-1,0,4,4
4979,60,33,2,2,3,4
4980,60,33,3,-2,4,-2
4981,60,33,3,4,2,-2
4982,60,33,4,-2,-2,-3
4983,60,34,-3,3,0,-4
4984,60,34,4,4,-1,-1
4985,60,35,-1,3,3,4
4986,60,35,3,-4,-1,3
4987,60,35,4,1,-3,-3
4988,60,36,-4,4,0,2
4989,60,36,0,-4,2,-4
4990,60,37,2,-1,4,4
4991,60,37,4,-2,4,1
4992,60,37,4,4,2,1
4993,60,38,-3,-3,2,-4
4994,60,40,-4,-2,-4,-2
4995,60,40,-2,-2,-4,4
4996,60,40,2,-4,-4,-2
4997,60,41,-4,4,-3,0
4998,60,42,1,-3,-4,4
4999,60,42,3,-4,-4,1
5000,60,42,3,4,-1,-4
5001,60,43,-3,4,-3,3
5002,60,49,-4,1,4,4
5003,60,57,-4,4,3,4
5004,60,57,4,4,-4,-3
5005,60,64,4,-4,-4,4
5006,61,4,0,0,-2,0
5007,61,5,0,0,1,2
5008,61,7,2,-1,1,-1
5009,61,9,2,2,0,-1
5010,61,10,0,-3,-1,0
5011,61,11,-1,3,0,-1
5012,61,13,0,3,0,2
5013,61,14,-3,-2,-1,0
5014,61,14,-3,1,-2,0
5015,61,14,-1,0,-2,-3
5016,61,14,1,0,-2,3
5017,61,14,3,-1,-2,0
5018,61,15,-3,1,1,2
5019,61,15,-1,-3,2,-1
5020,61,15,3,-1,1,2
5021,61,17,0,-3,2,2
5022,61,17,3,2,0,2
5023,61,18,-2,-2,-1,3
5024,61,18,-2,1,-2,3
5025,61,18,-1,0,4,1
5026,61,18,0,3,-3,0
5027,61,18,1,2,3,-2
5028,61,18,2,-1,-2,-3
5029,61,18,2,2,3,1
5030,61,19,-4,1,1,-1
5031,61,19,1,-1,1,-4
5032,61,20,-1,-3,-1,-3
5033,61,20,-1,3,3,1
5034,61,20,1,-3,-1,3
5035,61,21,-3,-2,2,2
5036,61,21,-2,0,1,-4
5037,61,21,1,2,0,-4
5038,61,22,1,-1,4,-2
5039,61,22,2,-1,4,1
5040,61,22,3,2,-3,0
5041,61,24,-2,0,4,-2
5042,61,25,-4,-2,2,-1
5043,61,25,-2,-2,-4,1
5044,61,25,2,-4,2,-1
5045,61,26,-2,3,3,-2
5046,61,26,2,2,-3,-3
5047,61,26,3,-4,-1,0
5048,61,27,1,-3,-4,1
5049,61,28,-1,3,-3,-3
5050,61,28,1,3,-3,3
5051,61,29,-3,4,0,2
